,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,
50=100,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
60=70,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
60=80,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
60=90,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
60=100,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
70=80,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
70=90,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
70=100,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
80=90,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
80=100,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
90=100,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
